date,source,attributed_conversions,attributed_revenue,type,spends,partition_id,optimisation_target
2022-09-08,display_prospecting,1.3215595569432,141.99257654124423,incrementality,100.01,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,display_prospecting,2.8659000902168827,307.92145218255155,incrementality,100.01,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,display_retargeting,3.8137019562631,409.7563095701296,incrementality,115.5,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,display_retargeting,1.0055752540483034,108.04221457767542,incrementality,115.5,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,organicsearch,0.8934227409916949,95.99219064132107,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,organicsearch,0.22604483262048,24.28697823642295,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,organicsocial,9.864256534498873,1059.84720373635,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,organicsocial,22.262655989663894,2391.9708105592435,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,paidsearch_brand,11.158325556654866,1198.886109484307,baseline,1204.299998,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,paidsearch_brand,50.43387152958209,5418.776116302756,baseline,1204.299998,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,paidsearch_dynamic_search_ads_prospecting,4.557731186758777,489.6971846559591,incrementality,122.1,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,paidsearch_dynamic_search_ads_prospecting,3.3468139377130712,359.5923707889702,incrementality,122.1,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,paidsearch_generic_prospecting,3.3148680226390907,356.1599997183736,incrementality,42.21,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,paidsearch_generic_prospecting,5.376063795546243,577.6214518438998,incrementality,42.21,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,paidsocial_prospecting,6.560117210559858,704.8399296468403,incrementality,400.66,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,paidsocial_prospecting,2.634955881107753,283.1080692998801,incrementality,400.66,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,paidsocial_retargeting,0.7592942353994905,81.58099593079594,incrementality,49.37,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,paidsocial_retargeting,0.6507095829209765,69.91431432174116,incrementality,49.37,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,radio,2.3414592704645467,251.57385676106344,incrementality,113.3,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
